SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,StoreID
S00051088,2026-01-14,C007522,P00091,9,118.55,10.19,ST013
S00051089,2024-09-19,C007418,P00417,5,252.39,8.32,ST015
S00051090,2025-08-10,C009880,P00369,9,11.67,12.57,ST014
S00051091,2024-08-23,C003799,P00971,7,229.15,3.54,ST003
S00051092,2026-05-05,C004444,P00885,8,902.2,9.35,ST002
S00051093,2026-06-11,C001276,P00457,8,768.16,13.27,ST008
S00051094,2025-10-06,C002020,P00854,10,634.85,10.14,ST013
S00051095,2025-10-08,C005252,P00819,9,747.26,10.52,ST001
S00051096,2025-01-30,C007708,P00474,5,214.77,16.61,ST014
S00051097,2026-01-11,C005644,P00497,9,410.27,1.55,ST019
S00051098,2025-04-18,C008154,P00593,3,220.0,15.74,ST011
S00051099,2026-02-15,C002117,P00701,4,651.16,19.43,ST012
S00051100,2024-12-22,C002477,P00255,1,998.47,1.56,ST009
S00051101,2026-05-27,C003363,P00398,9,584.18,8.72,ST020
S00051102,2024-09-26,C005882,P00551,9,693.71,9.97,ST019
S00051103,2024-08-20,C005500,P00802,5,305.57,5.63,ST003
S00051104,2025-10-20,C003558,P00576,1,810.12,14.43,ST012
S00051105,2025-09-25,C001564,P00911,5,501.76,13.42,ST015
S00051106,2026-04-19,C006855,P00099,9,971.37,6.55,ST018
S00051107,2025-06-04,C002991,P00296,1,556.16,12.1,ST006
S00051108,2026-06-23,C002711,P00308,10,899.99,2.13,ST020
S00051109,2026-05-17,C003850,P00689,8,239.16,18.48,ST012
S00051110,2025-02-15,C006946,P00403,10,478.45,18.38,ST002
S00051111,2026-01-27,C001879,P00491,3,228.33,9.92,ST016
S00051112,2026-07-02,C004244,P00703,2,828.36,6.12,ST019
S00051113,2025-02-04,C000156,P00522,10,356.46,13.73,ST013
S00051114,2025-07-06,C008342,P00239,4,598.57,8.83,ST010
S00051115,2024-08-13,C008275,P00641,6,974.55,3.41,ST010
S00051116,2025-10-14,C008049,P00197,10,554.82,2.27,ST020
S00051117,2024-10-05,C006580,P00956,1,792.78,18.17,ST013
S00051118,2026-03-03,C006042,P00673,9,990.13,6.95,ST020
S00051119,2025-11-11,C007135,P00818,1,53.21,16.93,ST006
S00051120,2025-04-16,C002410,P00266,3,706.5,0.03,ST009
S00051121,2026-06-05,C002996,P00009,1,427.7,3.95,ST007
S00051122,2024-10-03,C007949,P00216,5,995.47,9.3,ST003
S00051123,2025-05-02,C005825,P00870,2,535.85,1.15,ST014
S00051124,2024-12-27,C002323,P00076,10,401.68,12.26,ST006
S00051125,2025-09-13,C000914,P00744,1,696.74,18.64,ST001
S00051126,2026-01-13,C008291,P00175,7,809.42,2.2,ST002
S00051127,2024-11-13,C008548,P00746,1,945.74,17.87,ST011
S00051128,2025-01-20,C007396,P00596,1,881.52,7.35,ST020
S00051129,2026-06-20,C005152,P00294,7,269.34,7.84,ST017
S00051130,2025-05-07,C000781,P00302,8,550.13,4.97,ST015
S00051131,2025-03-15,C009082,P00683,1,182.08,14.87,ST019
S00051132,2026-07-24,C009134,P00018,10,593.37,14.95,ST008
S00051133,2024-11-01,C005175,P00574,8,965.82,17.39,ST006
S00051134,2025-09-02,C004132,P00992,7,108.03,4.67,ST005
S00051135,2025-04-16,C003915,P01000,7,856.9,14.57,ST020
S00051136,2026-01-22,C002313,P00342,7,235.32,1.04,ST003
S00051137,2024-10-21,C003979,P00176,10,198.51,10.59,ST017
S00051138,2026-07-14,C005521,P00367,10,262.18,16.1,ST001
S00051139,2026-04-17,C007849,P00674,10,312.33,13.98,ST020
S00051140,2025-10-13,C009003,P00009,3,427.7,10.22,ST011
S00051141,2025-12-25,C008954,P00666,10,610.25,16.64,ST017
S00051142,2026-07-11,C005066,P00664,1,127.27,7.64,ST013
S00051143,2026-01-20,C008260,P00280,7,608.78,16.81,ST014
S00051144,2024-11-05,C000559,P00774,9,555.33,1.69,ST017
S00051145,2026-02-08,C001863,P00083,9,588.74,2.07,ST014
S00051146,2026-05-22,C007826,P00143,2,272.41,3.44,ST020
S00051147,2024-12-27,C003782,P00466,4,146.99,9.89,ST012
S00051148,2026-05-03,C000932,P00515,4,754.49,0.71,ST020
S00051149,2025-06-03,C002381,P00774,3,555.33,19.17,ST002
S00051150,2026-04-23,C006403,P00107,2,120.44,6.59,ST005
S00051151,2026-01-31,C008042,P00138,4,763.0,13.91,ST007
S00051152,2024-10-16,C002177,P00813,5,196.77,18.41,ST005
S00051153,2024-12-27,C003441,P00581,3,275.71,9.05,ST017
S00051154,2026-06-01,C003687,P00400,10,470.34,10.82,ST007
S00051155,2025-11-17,C004178,P00561,2,434.09,11.25,ST003
S00051156,2024-11-27,C008544,P00544,10,35.42,14.91,ST014
S00051157,2025-04-18,C004536,P00840,5,969.51,4.16,ST002
S00051158,2025-05-24,C006144,P00601,5,94.76,9.27,ST011
S00051159,2025-09-16,C005154,P00736,2,638.44,17.97,ST015
S00051160,2025-07-21,C003072,P00060,1,385.66,9.62,ST008
S00051161,2025-05-14,C007867,P00951,8,726.97,4.89,ST010
S00051162,2025-12-06,C000351,P00940,5,264.4,0.78,ST012
S00051163,2025-09-17,C002952,P00283,6,637.9,9.41,ST020
S00051164,2024-07-31,C008503,P00030,1,607.69,9.81,ST017
S00051165,2025-10-22,C005881,P00322,4,976.44,12.27,ST005
S00051166,2024-09-26,C002285,P00720,10,257.86,3.51,ST019
S00051167,2025-07-06,C008072,P00393,6,307.94,17.13,ST006
S00051168,2025-10-17,C008533,P00419,1,851.24,19.35,ST012
S00051169,2026-05-26,C005446,P00237,5,891.38,19.82,ST004
S00051170,2024-11-12,C001103,P00846,4,860.75,2.21,ST008
S00051171,2025-01-08,C002360,P00029,7,849.02,14.36,ST005
S00051172,2026-07-14,C007050,P00668,4,233.43,0.02,ST016
S00051173,2025-03-21,C006996,P00949,4,966.84,3.71,ST003
S00051174,2024-10-23,C000059,P00045,7,88.99,6.37,ST003
S00051175,2026-01-11,C003314,P00495,9,342.77,10.34,ST019
S00051176,2025-04-16,C004953,P00677,7,742.69,1.38,ST006
S00051177,2024-09-24,C007309,P00490,7,607.22,14.98,ST017
S00051178,2025-04-24,C007891,P00341,4,797.39,15.62,ST016
S00051179,2025-04-09,C005770,P00493,5,441.48,17.61,ST010
S00051180,2024-11-25,C002093,P00136,1,491.13,3.92,ST002
S00051181,2026-01-28,C009499,P00094,1,427.94,12.54,ST011
S00051182,2026-04-14,C006225,P00207,9,407.03,5.94,ST003
S00051183,2026-01-02,C005868,P00171,3,936.16,8.7,ST017
S00051184,2026-01-02,C008136,P00027,7,101.82,4.15,ST011
S00051185,2026-07-13,C002782,P00681,10,663.82,7.27,ST019
S00051186,2025-12-18,C006340,P00102,5,723.51,16.0,ST003
S00051187,2025-11-01,C009928,P00233,4,599.08,13.73,ST017
S00051188,2026-02-09,C001744,P00942,6,487.03,3.07,ST010
S00051189,2026-01-02,C009868,P00149,1,209.14,9.87,ST006
S00051190,2026-07-25,C008593,P00132,3,67.35,8.16,ST008
S00051191,2025-12-13,C003462,P00859,1,107.46,19.44,ST017
S00051192,2025-09-18,C008857,P00070,6,275.06,18.03,ST019
S00051193,2024-10-09,C001166,P00896,6,390.85,14.07,ST006
S00051194,2026-02-25,C008399,P00436,2,59.72,6.67,ST013
S00051195,2025-11-24,C002515,P00801,7,290.01,1.7,ST019
S00051196,2024-09-29,C001704,P00542,7,965.07,15.79,ST015
S00051197,2026-03-26,C003726,P00542,8,965.07,14.35,ST008
S00051198,2025-09-01,C009484,P00297,8,433.41,18.43,ST010
S00051199,2025-08-18,C005037,P00357,1,962.91,4.95,ST010
S00051200,2025-10-14,C007793,P00908,8,747.22,3.43,ST014
S00051201,2024-11-29,C001348,P00528,7,207.37,5.91,ST014
S00051202,2025-08-21,C006407,P00112,7,270.76,14.61,ST010
S00051203,2024-10-27,C001359,P00427,9,659.5,3.49,ST007
S00051204,2025-02-19,C006534,P00750,7,321.37,6.09,ST015
S00051205,2025-08-30,C007976,P00371,10,543.07,13.6,ST011
S00051206,2026-03-12,C003254,P00795,6,283.48,16.88,ST001
S00051207,2024-10-04,C003791,P00857,4,749.3,3.45,ST013
S00051208,2024-12-15,C007140,P00814,4,700.52,4.75,ST005
S00051209,2024-10-29,C008935,P00746,4,945.74,0.04,ST008
S00051210,2025-07-17,C005287,P00217,8,560.21,14.0,ST015
S00051211,2024-12-27,C006357,P00746,8,945.74,6.21,ST016
S00051212,2025-06-06,C005790,P00737,9,496.81,5.58,ST007
S00051213,2025-11-07,C001198,P00610,3,229.38,4.56,ST005
S00051214,2025-11-08,C007948,P00584,10,95.8,17.73,ST016
S00051215,2025-12-17,C002491,P00188,2,256.17,16.52,ST020
S00051216,2026-07-25,C003348,P00667,7,792.83,13.4,ST018
S00051217,2025-11-20,C008498,P00294,7,269.34,6.07,ST001
S00051218,2025-11-07,C009106,P00335,6,873.45,5.44,ST017
S00051219,2026-04-28,C009338,P00640,5,281.57,14.62,ST015
S00051220,2024-11-06,C003871,P00399,7,658.16,15.11,ST012
S00051221,2025-12-31,C008558,P00609,3,102.12,16.54,ST009
S00051222,2025-01-01,C009434,P00168,9,672.29,19.53,ST009
S00051223,2024-11-04,C005197,P00021,2,807.76,2.9,ST019
S00051224,2024-11-04,C002569,P00700,3,549.12,17.3,ST011
S00051225,2024-11-19,C007232,P00029,9,849.02,3.46,ST002
S00051226,2025-06-07,C005776,P00474,5,214.77,13.99,ST001
S00051227,2025-06-22,C002122,P00479,6,858.16,7.08,ST012
S00051228,2026-04-23,C001430,P00852,9,45.54,17.83,ST009
S00051229,2026-01-07,C006612,P00170,10,140.99,3.14,ST014
S00051230,2025-05-09,C002814,P00615,6,535.61,10.72,ST020
S00051231,2026-01-22,C003886,P00820,9,708.18,2.84,ST013
S00051232,2024-11-18,C009583,P00837,9,658.23,13.9,ST014
S00051233,2025-01-25,C004325,P00661,1,567.21,0.9,ST008
S00051234,2025-02-25,C000072,P00778,3,913.8,8.78,ST001
S00051235,2026-07-26,C001344,P00161,3,80.28,12.96,ST008
S00051236,2026-06-08,C007511,P00953,9,967.6,19.19,ST010
S00051237,2026-02-14,C006060,P00952,2,980.14,5.12,ST010
S00051238,2026-06-14,C008273,P00219,5,163.25,7.51,ST019
S00051239,2025-08-25,C005844,P00597,6,704.17,8.36,ST004
S00051240,2025-07-09,C006935,P00438,6,849.85,1.41,ST008
S00051241,2025-10-15,C004588,P00979,10,311.32,9.54,ST015
S00051242,2025-02-13,C007274,P00707,6,751.47,14.61,ST020
S00051243,2025-07-01,C009564,P00128,6,929.81,15.43,ST002
S00051244,2025-12-17,C000107,P00408,5,520.3,7.77,ST014
S00051245,2025-06-14,C004521,P00219,5,163.25,19.12,ST001
S00051246,2025-03-11,C008911,P00432,10,430.89,0.76,ST016
S00051247,2025-02-10,C008750,P00890,9,591.7,18.16,ST002
S00051248,2024-09-20,C005579,P00370,4,926.32,15.92,ST015
S00051249,2025-04-03,C005608,P00357,3,962.91,15.81,ST004
S00051250,2025-09-27,C008471,P00306,8,136.17,3.41,ST017
S00051251,2025-11-26,C009040,P00391,8,903.78,18.55,ST020
S00051252,2024-08-19,C005016,P00069,9,322.3,11.4,ST002
S00051253,2025-12-13,C001315,P00280,5,608.78,13.41,ST019
S00051254,2024-12-06,C004213,P00959,1,460.24,13.05,ST006
S00051255,2025-04-07,C002626,P00603,10,493.69,1.93,ST006
S00051256,2024-12-02,C009197,P00069,2,322.3,6.87,ST011
S00051257,2025-01-22,C000286,P00476,7,905.79,3.21,ST015
S00051258,2024-10-27,C001858,P00935,5,544.01,9.38,ST015
S00051259,2025-03-01,C003512,P00804,7,998.91,9.32,ST010
S00051260,2025-02-07,C007544,P00557,1,129.84,14.77,ST018
S00051261,2025-08-22,C001932,P00204,8,174.65,3.47,ST020
S00051262,2025-01-11,C000707,P00224,1,750.5,0.66,ST004
S00051263,2026-01-08,C006924,P00985,7,673.78,7.43,ST018
S00051264,2024-10-20,C009014,P00625,2,540.51,6.01,ST001
S00051265,2026-06-20,C003925,P00453,3,479.93,17.68,ST008
S00051266,2025-04-21,C002094,P00052,7,217.41,1.95,ST016
S00051267,2026-05-28,C000860,P00269,3,657.44,16.0,ST004
S00051268,2026-01-27,C004435,P00870,3,535.85,15.91,ST007
S00051269,2025-11-14,C002088,P00626,6,764.57,5.61,ST018
S00051270,2025-10-10,C002058,P00619,8,705.83,6.0,ST013
S00051271,2025-07-13,C008245,P00104,7,541.6,19.49,ST005
S00051272,2026-05-31,C000055,P00793,1,880.53,7.31,ST011
S00051273,2025-02-03,C003183,P00788,5,251.29,0.22,ST009
S00051274,2024-11-02,C007129,P00710,7,133.11,14.93,ST017
S00051275,2025-08-27,C000159,P00218,4,721.22,9.48,ST002
S00051276,2024-10-22,C004182,P00891,1,642.55,12.75,ST005
S00051277,2025-03-18,C005855,P00976,2,414.21,7.36,ST006
S00051278,2025-06-20,C009091,P00437,7,256.71,15.29,ST020
S00051279,2026-05-23,C005486,P00325,3,34.54,13.94,ST001
S00051280,2025-05-31,C009506,P00325,6,34.54,4.61,ST012
S00051281,2025-04-05,C005665,P00033,7,540.87,8.18,ST007
S00051282,2025-12-29,C004561,P00396,3,294.04,12.62,ST016
S00051283,2024-10-09,C004542,P00042,10,55.37,9.19,ST008
S00051284,2025-06-04,C001765,P00315,1,782.32,1.57,ST006
S00051285,2024-11-29,C004535,P00802,7,305.57,18.94,ST006
S00051286,2024-08-14,C003790,P00392,10,619.36,17.95,ST003
S00051287,2024-12-15,C002158,P00987,4,946.51,3.5,ST007
S00051288,2026-03-26,C005456,P00777,10,992.33,18.39,ST014
S00051289,2025-06-15,C006101,P00384,3,414.31,19.26,ST019
S00051290,2024-10-25,C007573,P00077,9,915.4,15.1,ST016
S00051291,2025-10-16,C000271,P00901,6,992.77,8.2,ST008
S00051292,2025-02-19,C001094,P00842,1,695.78,9.21,ST020
S00051293,2026-06-02,C005090,P00446,9,616.53,2.64,ST010
S00051294,2024-11-23,C007571,P00550,7,85.24,10.95,ST012
S00051295,2025-08-08,C008714,P00828,6,507.27,0.2,ST001
S00051296,2025-09-26,C009664,P00630,1,727.34,7.15,ST003
S00051297,2024-10-28,C002080,P00642,1,557.83,6.57,ST007
S00051298,2024-10-19,C007860,P00853,6,77.74,19.83,ST003
S00051299,2024-11-28,C009737,P00099,10,971.37,8.05,ST002
S00051300,2025-08-09,C003763,P00679,7,215.71,12.15,ST005
S00051301,2026-01-29,C005941,P00449,2,832.26,4.12,ST016
S00051302,2026-07-10,C001770,P00356,6,186.78,10.32,ST020
S00051303,2025-01-15,C002204,P00186,5,345.91,17.72,ST005
S00051304,2025-03-18,C004824,P00419,5,851.24,19.77,ST016
S00051305,2025-06-01,C009776,P00472,10,547.19,13.37,ST013
S00051306,2024-10-31,C001595,P00343,9,33.43,15.01,ST010
S00051307,2024-09-01,C002822,P00220,7,303.74,7.15,ST002
S00051308,2026-07-13,C002551,P00882,8,262.77,12.34,ST001
S00051309,2026-04-12,C007955,P00201,5,969.31,9.83,ST015
S00051310,2025-08-01,C008981,P00650,7,446.06,0.24,ST017
S00051311,2024-08-10,C005166,P00236,6,128.69,0.02,ST012
S00051312,2025-07-07,C006782,P00117,3,305.46,15.96,ST013
S00051313,2025-07-28,C001447,P00105,7,274.16,18.53,ST009
S00051314,2024-07-29,C004629,P00522,4,356.46,16.28,ST017
S00051315,2025-07-27,C000014,P00788,1,251.29,5.03,ST003
S00051316,2026-05-13,C003703,P00152,1,653.38,14.81,ST010
S00051317,2024-11-28,C006151,P00821,3,813.29,3.57,ST019
S00051318,2024-08-21,C008982,P00042,7,55.37,11.06,ST006
S00051319,2026-03-22,C001068,P00475,4,425.94,0.38,ST020
S00051320,2025-04-12,C000575,P00086,8,227.13,4.81,ST005
S00051321,2025-10-26,C002407,P00112,10,270.76,19.51,ST005
S00051322,2024-07-28,C005437,P00728,5,276.82,16.07,ST012
S00051323,2025-12-22,C005030,P00234,1,678.46,0.5,ST013
S00051324,2025-10-02,C002661,P00630,6,727.34,19.56,ST008
S00051325,2026-02-06,C000396,P00615,5,535.61,19.14,ST007
S00051326,2024-12-15,C003505,P00631,7,976.84,5.72,ST015
S00051327,2025-04-04,C003301,P00893,8,257.6,10.54,ST003
S00051328,2025-01-31,C009031,P00565,8,851.08,6.73,ST008
S00051329,2025-09-11,C007797,P00880,4,466.54,16.75,ST015
S00051330,2024-12-27,C006956,P00261,10,882.06,0.86,ST001
S00051331,2026-01-10,C002812,P00666,8,610.25,15.84,ST006
S00051332,2025-07-19,C006871,P00658,6,633.15,6.24,ST009
S00051333,2026-02-15,C009141,P00101,5,21.37,16.61,ST015
S00051334,2024-10-29,C006610,P00140,9,137.11,11.44,ST018
S00051335,2026-04-05,C004372,P00066,9,778.24,9.42,ST013
S00051336,2025-09-23,C005473,P00722,8,962.29,0.61,ST014
S00051337,2024-11-25,C004745,P00299,10,84.49,9.75,ST020
S00051338,2024-09-27,C004613,P00480,6,767.94,9.56,ST012
S00051339,2024-08-06,C009333,P00034,2,973.38,9.31,ST001
S00051340,2025-11-29,C007496,P00958,10,541.21,6.87,ST014
S00051341,2024-11-25,C007378,P00281,9,720.44,11.89,ST019
S00051342,2025-07-11,C003934,P00510,2,385.31,14.45,ST005
S00051343,2025-09-09,C005603,P00887,1,166.4,5.26,ST019
S00051344,2026-03-01,C001125,P00716,1,89.64,10.95,ST015
S00051345,2026-04-03,C002507,P00098,10,533.82,8.31,ST016
S00051346,2026-03-30,C007778,P00589,5,385.2,14.15,ST003
S00051347,2025-09-17,C003473,P00258,3,221.02,8.79,ST005
S00051348,2026-02-23,C000599,P00008,9,96.07,10.47,ST013
S00051349,2026-03-23,C003907,P00764,2,211.52,4.95,ST013
S00051350,2026-05-15,C006355,P00221,1,969.02,14.83,ST015
S00051351,2025-01-23,C001373,P00291,2,13.51,11.93,ST004
S00051352,2026-02-22,C001136,P00775,10,556.73,11.99,ST012
S00051353,2025-12-13,C004248,P00513,5,763.62,11.67,ST002
S00051354,2026-01-17,C001631,P00354,8,124.19,18.66,ST018
S00051355,2025-01-25,C002945,P00046,9,240.46,14.0,ST019
S00051356,2024-12-27,C007925,P00070,5,275.06,11.92,ST013
S00051357,2025-06-06,C008148,P00377,7,667.6,11.83,ST003
S00051358,2024-08-19,C009892,P00640,3,281.57,18.12,ST003
S00051359,2024-12-03,C000522,P00288,1,101.38,13.02,ST008
S00051360,2024-11-27,C007935,P00761,6,758.88,15.62,ST016
S00051361,2024-08-30,C000447,P00871,8,570.27,9.41,ST011
S00051362,2024-07-29,C005072,P00379,7,320.78,16.62,ST015
S00051363,2025-11-12,C003281,P00195,1,448.7,11.42,ST020
S00051364,2025-07-07,C000993,P00297,4,433.41,10.1,ST010
S00051365,2024-08-18,C002234,P00071,6,218.87,15.13,ST014
S00051366,2025-01-12,C004025,P00662,2,310.8,6.47,ST011
S00051367,2026-02-10,C005220,P00762,10,629.15,17.8,ST013
S00051368,2024-10-10,C002581,P00289,5,429.34,13.21,ST019
S00051369,2024-10-11,C007190,P00307,5,315.18,9.14,ST016
S00051370,2025-04-05,C002460,P00765,3,553.73,19.64,ST011
S00051371,2026-05-12,C003125,P00612,7,313.14,15.86,ST016
S00051372,2025-08-26,C005093,P00578,3,488.66,13.34,ST014
S00051373,2024-11-11,C009297,P00289,9,429.34,14.24,ST012
S00051374,2025-04-30,C004139,P00895,6,207.22,11.12,ST019
S00051375,2025-07-31,C009407,P00845,1,853.82,0.31,ST003
S00051376,2026-05-08,C009381,P00877,5,248.42,16.43,ST014
S00051377,2025-09-09,C007193,P00897,6,488.38,18.8,ST012
S00051378,2025-09-27,C001020,P00509,4,59.78,1.88,ST001
S00051379,2026-03-18,C002447,P00642,3,557.83,13.72,ST005
S00051380,2024-11-21,C007655,P00080,9,254.16,3.27,ST018
S00051381,2025-12-01,C002626,P00897,10,488.38,16.25,ST002
S00051382,2025-08-25,C008013,P00693,8,690.51,13.71,ST007
S00051383,2024-10-19,C008122,P00646,6,495.97,18.61,ST005
S00051384,2025-04-13,C007676,P00422,8,633.47,12.35,ST019
S00051385,2026-02-16,C009422,P00340,5,312.14,0.65,ST009
S00051386,2024-11-05,C007644,P00242,8,587.84,19.76,ST010
S00051387,2026-04-15,C005687,P00646,3,495.97,13.54,ST012
S00051388,2025-05-26,C004108,P00846,5,860.75,10.38,ST020
S00051389,2025-05-02,C005142,P00945,1,345.33,15.67,ST005
S00051390,2024-08-28,C004791,P00637,2,187.65,19.35,ST019
S00051391,2026-06-30,C009718,P00735,7,589.48,0.18,ST019
S00051392,2025-09-25,C000740,P00123,7,780.84,10.44,ST016
S00051393,2026-01-02,C001786,P00972,9,72.58,17.96,ST010
S00051394,2026-07-02,C000708,P00602,9,722.87,14.72,ST006
S00051395,2025-02-22,C003924,P00375,3,370.58,19.94,ST010
S00051396,2025-02-16,C008106,P00318,1,624.45,0.12,ST003
S00051397,2024-10-14,C009810,P00936,7,971.77,11.55,ST002
S00051398,2026-02-15,C007173,P00806,10,157.11,3.7,ST003
S00051399,2024-10-14,C004548,P00884,3,806.59,8.94,ST015
S00051400,2026-07-21,C004136,P00649,3,474.7,4.87,ST002
S00051401,2026-05-13,C002058,P00605,9,693.7,13.35,ST002
S00051402,2025-01-13,C008139,P00891,4,642.55,11.99,ST009
S00051403,2025-02-27,C000604,P00122,4,543.99,12.68,ST018
S00051404,2026-05-30,C001477,P00593,7,220.0,10.96,ST020
S00051405,2026-01-03,C000068,P00022,2,701.16,2.27,ST014
S00051406,2025-01-23,C001327,P00328,5,931.51,8.55,ST002
S00051407,2024-10-25,C001637,P00689,4,239.16,12.09,ST012
S00051408,2025-04-03,C001121,P00976,8,414.21,2.18,ST010
S00051409,2025-11-30,C000953,P00675,9,624.82,5.7,ST010
S00051410,2025-11-22,C009317,P00174,9,786.77,6.06,ST010
S00051411,2024-08-10,C002076,P00352,3,540.85,19.17,ST001
S00051412,2024-10-11,C008292,P00705,1,174.26,4.04,ST018
S00051413,2025-03-14,C006295,P00048,5,285.19,19.23,ST019
S00051414,2025-09-19,C004798,P00181,8,731.79,13.84,ST008
S00051415,2025-07-30,C006421,P00944,7,749.09,18.42,ST020
S00051416,2025-08-10,C007037,P00510,6,385.31,2.36,ST017
S00051417,2024-12-21,C006322,P00985,3,673.78,8.73,ST008
S00051418,2026-02-01,C004289,P00633,5,290.17,7.07,ST006
S00051419,2025-12-18,C003740,P00362,10,320.54,14.47,ST004
S00051420,2026-07-16,C009349,P00572,10,441.13,0.38,ST005
S00051421,2026-06-06,C005329,P00669,1,527.35,1.45,ST002
S00051422,2025-12-10,C001399,P00999,9,951.05,2.48,ST011
S00051423,2025-08-25,C009023,P00858,1,439.63,19.77,ST010
S00051424,2025-11-20,C008001,P00830,3,871.0,12.69,ST014
S00051425,2025-10-28,C008425,P00507,5,144.34,13.14,ST001
S00051426,2024-09-18,C009756,P00221,2,969.02,4.69,ST013
S00051427,2025-03-11,C007536,P00533,4,568.33,4.32,ST009
S00051428,2026-06-12,C007537,P00115,6,913.5,14.17,ST005
S00051429,2025-11-18,C001098,P00283,2,637.9,11.49,ST013
S00051430,2024-12-07,C006082,P00460,10,281.85,6.25,ST010
S00051431,2026-03-19,C006377,P00096,1,387.8,7.44,ST014
S00051432,2026-03-18,C000516,P00890,5,591.7,0.11,ST005
S00051433,2025-12-12,C008306,P00873,1,178.28,11.76,ST020
S00051434,2026-05-12,C002507,P00498,6,173.39,17.24,ST003
S00051435,2025-11-30,C005568,P00685,2,12.65,10.9,ST014
S00051436,2026-05-31,C000572,P00295,4,743.82,9.5,ST013
S00051437,2025-10-03,C008824,P00265,5,835.41,3.58,ST005
S00051438,2026-05-12,C007058,P00312,7,217.98,14.6,ST003
S00051439,2026-03-05,C008783,P00465,10,544.75,16.52,ST017
S00051440,2024-09-23,C009409,P00860,9,637.41,1.54,ST012
S00051441,2025-09-24,C002675,P00160,1,228.02,8.37,ST009
S00051442,2025-06-12,C000563,P00050,1,371.18,11.09,ST002
S00051443,2026-04-22,C003663,P00363,10,610.15,12.02,ST016
S00051444,2025-07-24,C004131,P00626,10,764.57,1.24,ST011
S00051445,2024-08-27,C000584,P00722,7,962.29,12.7,ST001
S00051446,2026-07-15,C002869,P00409,3,636.61,11.6,ST005
S00051447,2025-10-07,C004875,P00403,1,478.45,13.41,ST001
S00051448,2024-09-25,C003231,P00258,9,221.02,17.7,ST015
S00051449,2025-11-08,C002903,P00404,7,902.17,2.58,ST011
S00051450,2026-01-21,C009925,P00860,7,637.41,9.26,ST016
S00051451,2024-08-29,C007758,P00803,7,591.07,9.23,ST019
S00051452,2025-04-19,C005944,P00080,2,254.16,5.75,ST007
S00051453,2025-01-02,C005297,P00159,8,237.81,16.14,ST012
S00051454,2026-03-13,C008776,P00037,6,831.11,13.33,ST014
S00051455,2026-05-16,C004862,P00808,8,351.67,3.54,ST011
S00051456,2025-10-25,C004858,P00467,7,238.95,3.81,ST017
S00051457,2024-10-17,C001801,P00033,2,540.87,16.47,ST006
S00051458,2026-06-08,C005326,P00644,7,135.02,15.5,ST005
S00051459,2024-12-04,C004435,P00767,3,443.73,7.67,ST016
S00051460,2025-02-05,C001634,P00695,1,789.95,10.44,ST020
S00051461,2026-06-26,C001254,P00964,1,940.89,19.54,ST004
S00051462,2026-01-27,C007589,P00356,5,186.78,6.23,ST012
S00051463,2024-09-27,C005462,P00912,3,905.11,15.02,ST012
S00051464,2025-03-17,C007215,P00806,2,157.11,9.75,ST008
S00051465,2026-06-29,C003239,P00792,8,513.16,6.09,ST014
S00051466,2026-06-06,C005490,P00069,5,322.3,17.52,ST020
S00051467,2025-11-10,C003368,P00052,3,217.41,1.6,ST003
S00051468,2025-06-08,C001099,P00203,10,850.21,0.02,ST020
S00051469,2025-01-22,C000387,P00971,6,229.15,7.46,ST003
S00051470,2026-06-05,C003687,P00619,8,705.83,3.14,ST007
S00051471,2026-07-14,C007862,P00850,7,761.81,19.94,ST017
S00051472,2025-11-12,C009911,P00469,10,709.35,4.95,ST001
S00051473,2025-11-25,C008102,P00570,7,830.42,7.97,ST020
S00051474,2025-08-26,C007756,P00527,9,950.12,11.15,ST020
S00051475,2024-09-05,C002722,P00987,4,946.51,6.73,ST014
S00051476,2024-10-14,C004706,P00394,6,552.46,4.28,ST013
S00051477,2025-04-02,C005619,P00370,7,926.32,16.92,ST017
S00051478,2024-11-09,C001427,P00299,6,84.49,9.34,ST020
S00051479,2026-05-16,C007811,P00364,9,516.31,14.68,ST015
S00051480,2024-10-18,C002068,P00630,8,727.34,19.26,ST016
S00051481,2026-04-04,C003692,P00278,4,557.69,3.43,ST011
S00051482,2025-12-17,C007155,P00026,9,343.23,11.5,ST015
S00051483,2026-02-01,C005919,P00498,1,173.39,4.91,ST012
S00051484,2025-10-22,C002161,P00819,10,747.26,0.41,ST005
S00051485,2025-03-30,C006453,P00148,2,732.63,3.08,ST009
S00051486,2025-01-29,C005711,P00027,5,101.82,17.78,ST019
S00051487,2025-12-26,C003948,P00564,8,347.82,19.39,ST009
S00051488,2024-10-17,C005152,P00908,8,747.22,19.39,ST002
S00051489,2024-11-11,C008937,P00565,6,851.08,6.98,ST006
S00051490,2025-12-26,C007543,P00851,8,873.66,16.25,ST010
S00051491,2025-03-20,C004771,P00067,5,236.76,13.95,ST016
S00051492,2025-09-23,C005990,P00984,8,459.11,9.52,ST008
S00051493,2024-10-19,C004720,P00241,5,425.03,6.71,ST016
S00051494,2024-12-23,C004832,P00167,4,245.62,2.54,ST012
S00051495,2025-05-09,C007369,P00700,3,549.12,8.06,ST008
S00051496,2025-05-07,C004858,P00976,5,414.21,9.63,ST006
S00051497,2025-03-06,C004838,P00754,4,519.45,15.97,ST017
