SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,StoreID
S00156723,2025-11-11,C005437,P00229,7,165.86,14.3,ST005
S00156724,2026-01-24,C001206,P00713,3,943.25,5.88,ST018
S00156725,2026-02-07,C003998,P00989,2,744.85,9.03,ST015
S00156726,2025-04-25,C008176,P00408,2,520.3,1.22,ST014
S00156727,2025-09-26,C007977,P00661,7,567.21,4.32,ST006
S00156728,2026-03-18,C000353,P00251,2,323.02,14.15,ST006
S00156729,2025-02-12,C003728,P00570,5,830.42,8.69,ST019
S00156730,2025-09-29,C006149,P00495,10,342.77,17.08,ST019
S00156731,2024-09-02,C007978,P00084,5,898.84,6.4,ST006
S00156732,2026-07-11,C005809,P00290,10,283.91,3.09,ST001
S00156733,2026-05-09,C002642,P00707,2,751.47,11.91,ST007
S00156734,2026-04-22,C001596,P00618,7,337.48,1.8,ST016
S00156735,2024-12-06,C001069,P00035,8,384.75,1.89,ST003
S00156736,2025-12-31,C002235,P00961,1,675.62,7.39,ST012
S00156737,2025-06-10,C007014,P00811,2,460.79,8.57,ST017
S00156738,2025-03-22,C006130,P00618,9,337.48,7.8,ST006
S00156739,2025-09-17,C002325,P00647,2,873.99,8.25,ST003
S00156740,2025-07-27,C006192,P00545,3,318.84,8.55,ST002
S00156741,2025-06-30,C005329,P00475,10,425.94,18.27,ST007
S00156742,2025-07-16,C006985,P00887,2,166.4,3.53,ST002
S00156743,2025-09-27,C003462,P00936,9,971.77,17.57,ST006
S00156744,2025-05-27,C000959,P00341,2,797.39,1.1,ST016
S00156745,2026-01-12,C007110,P00911,1,501.76,16.7,ST020
S00156746,2025-05-13,C003802,P00354,10,124.19,2.19,ST017
S00156747,2025-12-19,C002240,P00440,10,803.4,11.57,ST017
S00156748,2025-09-23,C005377,P00682,7,165.49,8.92,ST004
S00156749,2025-10-21,C004642,P00796,3,792.11,0.81,ST014
S00156750,2025-08-29,C000959,P00209,3,385.18,0.86,ST007
S00156751,2025-05-01,C005103,P00915,7,610.99,18.82,ST017
S00156752,2025-07-16,C002456,P00552,1,630.97,2.9,ST020
S00156753,2024-12-04,C004941,P00800,3,822.34,9.72,ST001
S00156754,2025-04-03,C005588,P00512,3,333.58,2.39,ST011
S00156755,2026-05-03,C009044,P00238,7,253.75,1.2,ST003
S00156756,2024-08-14,C006558,P00851,2,873.66,13.98,ST018
S00156757,2026-03-21,C008914,P00641,4,974.55,8.64,ST006
S00156758,2025-03-26,C000920,P00520,1,544.02,1.11,ST020
S00156759,2025-09-04,C007936,P00188,2,256.17,13.87,ST005
S00156760,2026-07-26,C009953,P00846,3,860.75,5.88,ST002
S00156761,2024-09-08,C002945,P00160,2,228.02,11.1,ST001
S00156762,2025-09-13,C002256,P00887,5,166.4,16.11,ST012
S00156763,2024-11-02,C009973,P00230,10,961.17,14.62,ST018
S00156764,2026-02-07,C008734,P00596,10,881.52,5.94,ST013
S00156765,2025-10-14,C005987,P00204,8,174.65,3.31,ST017
S00156766,2025-01-14,C004450,P00140,9,137.11,14.58,ST015
S00156767,2025-09-22,C006887,P00719,8,329.1,7.74,ST011
S00156768,2024-11-30,C005028,P00939,1,832.17,11.13,ST018
S00156769,2026-02-06,C001670,P00060,6,385.66,11.1,ST010
S00156770,2025-10-07,C003540,P00928,10,583.78,15.2,ST010
S00156771,2025-05-24,C006849,P00993,6,494.45,18.71,ST014
S00156772,2024-08-24,C001156,P00009,5,427.7,18.87,ST001
S00156773,2026-01-16,C009096,P00783,10,719.44,2.61,ST007
S00156774,2025-06-10,C003472,P00106,4,644.55,19.39,ST017
S00156775,2025-05-01,C006480,P00141,9,480.53,2.48,ST003
S00156776,2025-10-26,C003164,P00059,1,171.77,12.25,ST015
S00156777,2024-10-22,C004217,P00853,6,77.74,10.37,ST006
S00156778,2026-05-12,C005346,P00676,2,613.53,4.36,ST002
S00156779,2026-06-14,C001897,P00729,7,49.83,1.82,ST010
S00156780,2025-09-15,C004662,P00188,10,256.17,3.44,ST013
S00156781,2025-02-14,C002533,P00362,2,320.54,0.34,ST003
S00156782,2025-11-25,C004616,P00930,5,99.23,3.23,ST008
S00156783,2025-07-31,C001221,P00882,10,262.77,13.27,ST004
S00156784,2026-01-15,C008177,P00426,1,251.54,8.4,ST019
S00156785,2025-03-21,C005882,P00311,1,899.94,3.02,ST018
S00156786,2025-08-13,C000504,P00739,7,354.48,19.7,ST014
S00156787,2026-05-28,C006166,P00895,9,207.22,18.04,ST010
S00156788,2026-05-17,C001529,P00545,5,318.84,14.36,ST020
S00156789,2026-03-09,C001711,P00234,4,678.46,7.93,ST016
S00156790,2025-10-30,C007093,P00261,10,882.06,13.07,ST018
S00156791,2024-07-31,C005173,P00380,10,849.54,7.23,ST001
S00156792,2025-07-22,C002603,P00908,7,747.22,1.45,ST018
S00156793,2025-02-01,C000188,P00993,1,494.45,0.76,ST008
S00156794,2026-06-05,C002177,P00098,9,533.82,0.56,ST006
S00156795,2025-05-07,C001880,P00332,3,274.14,4.31,ST016
S00156796,2025-12-27,C006705,P00411,5,820.24,1.63,ST005
S00156797,2025-07-31,C000114,P00949,9,966.84,17.33,ST018
S00156798,2026-05-19,C006361,P00985,6,673.78,17.42,ST010
S00156799,2024-10-30,C001062,P00565,7,851.08,7.39,ST007
S00156800,2026-04-04,C002830,P00349,3,645.07,18.91,ST014
S00156801,2024-12-09,C005399,P00618,9,337.48,1.0,ST002
S00156802,2025-06-24,C005029,P00275,3,142.95,13.21,ST010
S00156803,2024-12-10,C007550,P00092,8,631.17,1.37,ST003
S00156804,2025-10-26,C002127,P00018,10,593.37,4.99,ST009
S00156805,2024-11-04,C006941,P00162,8,634.79,16.2,ST018
S00156806,2026-06-03,C003930,P00411,9,820.24,6.17,ST016
S00156807,2025-08-21,C002629,P00926,3,315.84,7.04,ST019
S00156808,2026-06-09,C002636,P00914,1,800.87,1.38,ST001
S00156809,2025-09-16,C000489,P00470,4,73.59,1.12,ST015
S00156810,2024-08-13,C006656,P00289,2,429.34,5.08,ST004
S00156811,2024-10-28,C007181,P00691,4,705.96,5.7,ST011
S00156812,2025-10-04,C008536,P00656,2,406.7,8.76,ST004
S00156813,2025-06-16,C003379,P00486,5,953.9,7.79,ST013
S00156814,2024-10-26,C001944,P00931,10,302.16,8.5,ST005
S00156815,2024-11-06,C003458,P00620,4,278.21,12.45,ST012
S00156816,2024-09-14,C005468,P00961,9,675.62,7.96,ST001
S00156817,2024-11-13,C004122,P00308,7,899.99,12.19,ST002
S00156818,2025-02-11,C008876,P00984,6,459.11,0.48,ST010
S00156819,2026-03-23,C002576,P00501,1,626.03,8.96,ST005
S00156820,2024-08-28,C008024,P00090,10,56.65,17.8,ST020
S00156821,2025-10-21,C004573,P00680,4,218.91,4.87,ST009
S00156822,2026-03-23,C006845,P00523,6,653.64,0.68,ST015
S00156823,2024-11-19,C005676,P00712,1,702.74,16.26,ST017
S00156824,2024-11-07,C005242,P00181,3,731.79,2.58,ST003
S00156825,2024-10-04,C009428,P00433,2,184.13,18.67,ST015
S00156826,2026-05-11,C007921,P00699,9,430.89,11.11,ST020
S00156827,2024-12-18,C002805,P00374,6,673.92,13.19,ST017
S00156828,2025-06-27,C008198,P00852,1,45.54,12.66,ST004
S00156829,2024-10-22,C001092,P00227,2,507.82,6.6,ST002
S00156830,2025-09-03,C000391,P00437,9,256.71,18.37,ST009
S00156831,2025-09-07,C008233,P00655,1,823.89,13.73,ST013
S00156832,2025-12-02,C009675,P00268,10,987.36,17.17,ST012
S00156833,2026-02-22,C009561,P00189,9,198.31,11.68,ST005
S00156834,2025-05-02,C008393,P00909,2,58.55,6.2,ST007
S00156835,2024-08-19,C001253,P00410,7,341.84,17.24,ST006
S00156836,2025-11-21,C002867,P00633,8,290.17,5.34,ST014
S00156837,2025-04-16,C002534,P00933,4,183.88,10.06,ST008
S00156838,2024-09-24,C007572,P00494,10,38.73,17.36,ST013
S00156839,2025-05-09,C003027,P00567,4,114.48,9.65,ST004
S00156840,2026-07-07,C008187,P00409,1,636.61,3.51,ST016
S00156841,2026-07-20,C009885,P00105,2,274.16,13.71,ST016
S00156842,2025-06-08,C002786,P00819,10,747.26,2.59,ST001
S00156843,2026-06-08,C008301,P00114,1,186.87,10.92,ST014
S00156844,2026-02-03,C005081,P00309,2,798.16,19.49,ST006
S00156845,2025-10-29,C002705,P00724,3,579.45,3.33,ST001
S00156846,2026-03-18,C003111,P00745,5,295.34,7.03,ST020
S00156847,2025-05-26,C008887,P00614,10,478.53,17.72,ST005
S00156848,2025-10-05,C000615,P00258,7,221.02,13.88,ST016
S00156849,2025-11-23,C007499,P00349,9,645.07,4.43,ST004
S00156850,2026-04-19,C006400,P00661,4,567.21,10.71,ST017
S00156851,2025-10-06,C007772,P00204,7,174.65,2.06,ST014
S00156852,2025-12-15,C004597,P00844,5,853.25,9.12,ST019
S00156853,2026-06-03,C005223,P00237,3,891.38,18.97,ST016
S00156854,2025-12-27,C004256,P00313,4,257.03,2.43,ST012
S00156855,2024-09-29,C007895,P00080,5,254.16,10.69,ST020
S00156856,2024-10-20,C008009,P00763,5,762.39,1.26,ST004
S00156857,2025-12-18,C000504,P00354,10,124.19,15.47,ST012
S00156858,2025-04-10,C004932,P00638,6,24.01,9.7,ST013
S00156859,2024-10-23,C001720,P00732,8,654.99,10.22,ST020
S00156860,2025-06-25,C004567,P00953,10,967.6,6.03,ST008
S00156861,2025-02-25,C002562,P00807,9,543.19,0.99,ST018
S00156862,2026-07-08,C004324,P00540,2,123.39,9.91,ST004
S00156863,2025-12-28,C007943,P00716,10,89.64,14.71,ST011
S00156864,2025-09-22,C004186,P00253,5,81.82,9.05,ST005
S00156865,2024-12-28,C001922,P00190,3,454.13,7.54,ST011
S00156866,2026-06-05,C008947,P00851,7,873.66,16.47,ST012
S00156867,2024-12-04,C004916,P00009,2,427.7,18.24,ST016
S00156868,2025-11-10,C004842,P00017,4,228.24,5.12,ST020
S00156869,2025-07-13,C004775,P00738,10,100.33,10.6,ST020
S00156870,2024-12-16,C003385,P00873,6,178.28,9.3,ST019
S00156871,2025-09-27,C008481,P00716,9,89.64,3.22,ST010
S00156872,2026-04-04,C007253,P00272,3,306.38,13.18,ST003
S00156873,2026-06-22,C000178,P00589,2,385.2,12.98,ST013
S00156874,2025-11-07,C008317,P00599,7,20.05,12.52,ST012
S00156875,2026-06-27,C006887,P00628,4,224.22,18.59,ST016
S00156876,2025-07-14,C006788,P00248,9,401.83,8.83,ST013
S00156877,2024-11-04,C004092,P00964,1,940.89,13.9,ST012
S00156878,2026-05-29,C008918,P00023,9,346.85,1.92,ST010
S00156879,2024-10-15,C005348,P00983,2,144.31,13.89,ST006
S00156880,2026-01-17,C003782,P00606,2,649.44,1.55,ST001
S00156881,2025-12-01,C009255,P00200,4,837.67,17.05,ST013
S00156882,2026-01-04,C005209,P00590,4,38.41,7.52,ST018
S00156883,2025-12-16,C009816,P00139,7,768.18,18.93,ST008
S00156884,2025-02-15,C006915,P00951,6,726.97,2.98,ST002
S00156885,2025-07-28,C006455,P00932,1,750.01,6.62,ST004
S00156886,2026-03-28,C008416,P00394,2,552.46,10.85,ST016
S00156887,2025-09-16,C004219,P00273,7,666.75,14.09,ST003
S00156888,2026-07-19,C002297,P00894,7,846.85,0.39,ST003
S00156889,2026-05-06,C004286,P00585,3,882.81,17.89,ST009
S00156890,2024-11-05,C003688,P00032,2,732.43,14.53,ST014
S00156891,2025-10-16,C007137,P00391,9,903.78,8.73,ST006
S00156892,2025-03-13,C006398,P00748,5,554.6,12.53,ST007
S00156893,2024-12-04,C004676,P00661,10,567.21,3.78,ST005
S00156894,2025-12-14,C005127,P00158,7,592.43,13.48,ST015
S00156895,2024-12-07,C002387,P00776,7,102.28,2.7,ST010
S00156896,2025-09-14,C006062,P00400,2,470.34,1.12,ST008
S00156897,2024-12-16,C005759,P00769,8,130.21,3.36,ST012
S00156898,2025-12-21,C006579,P00490,5,607.22,9.24,ST008
S00156899,2024-09-15,C008358,P00577,7,542.79,6.32,ST014
S00156900,2024-11-10,C008584,P00037,3,831.11,7.47,ST016
S00156901,2024-12-05,C003170,P00947,9,963.26,9.02,ST014
S00156902,2026-05-18,C007202,P00671,9,448.29,9.73,ST013
S00156903,2025-05-21,C002506,P00039,3,863.09,0.98,ST019
S00156904,2026-04-19,C007806,P00347,6,967.22,9.09,ST003
S00156905,2025-01-12,C002984,P00073,7,877.6,11.49,ST018
S00156906,2025-04-27,C001718,P00808,9,351.67,17.73,ST014
S00156907,2026-04-09,C003909,P00555,7,851.79,2.32,ST008
S00156908,2025-12-29,C002810,P00354,1,124.19,9.45,ST003
S00156909,2025-11-28,C006509,P00113,3,505.58,17.15,ST003
S00156910,2024-11-05,C001347,P00909,8,58.55,11.2,ST004
S00156911,2024-10-26,C003029,P00392,6,619.36,12.04,ST018
S00156912,2025-08-15,C000299,P00952,4,980.14,4.66,ST012
S00156913,2026-07-16,C005557,P00867,5,300.43,16.28,ST019
S00156914,2026-02-18,C000921,P00511,10,219.54,17.57,ST017
S00156915,2024-10-10,C005207,P00523,3,653.64,0.61,ST020
S00156916,2025-12-19,C005754,P00040,6,581.58,8.08,ST003
S00156917,2026-05-15,C003877,P00558,8,984.01,9.54,ST006
S00156918,2025-10-30,C002915,P00254,8,463.7,15.9,ST002
S00156919,2024-10-26,C009346,P00904,5,661.65,16.66,ST005
S00156920,2025-01-05,C004547,P00700,2,549.12,18.41,ST015
S00156921,2026-07-19,C004077,P00110,9,954.28,15.69,ST020
S00156922,2025-12-25,C000216,P00022,1,701.16,1.43,ST015
S00156923,2025-01-07,C004862,P00522,4,356.46,3.37,ST005
S00156924,2025-04-14,C003511,P00989,10,744.85,7.68,ST018
S00156925,2025-03-31,C009039,P00045,7,88.99,15.14,ST003
S00156926,2025-07-28,C004434,P00318,5,624.45,17.16,ST009
S00156927,2026-04-16,C008179,P00589,9,385.2,15.61,ST015
S00156928,2025-04-14,C004473,P00950,7,861.54,3.57,ST015
S00156929,2025-10-30,C002281,P00069,3,322.3,3.91,ST020
S00156930,2024-07-30,C000009,P00292,7,773.41,19.23,ST019
S00156931,2025-02-11,C007628,P00744,10,696.74,0.56,ST002
S00156932,2025-09-29,C000615,P00525,10,655.24,16.13,ST005
S00156933,2025-11-04,C004530,P00370,8,926.32,14.02,ST006
S00156934,2024-10-06,C005693,P00841,5,345.18,17.79,ST003
S00156935,2025-06-11,C000234,P00539,9,750.45,9.91,ST015
S00156936,2024-12-14,C003933,P00654,3,482.95,4.26,ST014
S00156937,2024-09-11,C004564,P00100,5,862.17,9.33,ST002
S00156938,2025-12-21,C007196,P00055,10,651.56,15.48,ST013
S00156939,2024-11-30,C005319,P00996,3,42.39,6.5,ST016
S00156940,2026-01-03,C002839,P00950,5,861.54,18.06,ST012
S00156941,2024-10-10,C004036,P00558,4,984.01,17.64,ST013
S00156942,2026-07-18,C004496,P00547,1,958.59,8.61,ST017
S00156943,2026-01-09,C005627,P00481,6,386.58,15.3,ST010
S00156944,2025-09-16,C006800,P00042,1,55.37,16.42,ST007
S00156945,2025-10-08,C002436,P00302,3,550.13,6.75,ST018
S00156946,2026-01-25,C003284,P00032,10,732.43,5.27,ST015
S00156947,2025-03-10,C001159,P00020,8,16.43,13.29,ST019
S00156948,2026-04-16,C009992,P00055,2,651.56,12.68,ST018
S00156949,2025-11-23,C003308,P00669,4,527.35,2.29,ST012
S00156950,2026-04-01,C001875,P00219,5,163.25,13.89,ST003
S00156951,2026-01-03,C000031,P00605,10,693.7,9.29,ST015
S00156952,2024-11-09,C000100,P00855,3,921.72,16.88,ST018
S00156953,2026-04-24,C007945,P00193,9,257.31,11.48,ST006
S00156954,2024-08-17,C003866,P00354,3,124.19,2.7,ST008
S00156955,2026-07-05,C002916,P00962,5,588.71,8.07,ST020
S00156956,2025-12-05,C003850,P00391,2,903.78,4.87,ST019
S00156957,2026-02-22,C008034,P00643,8,700.44,16.37,ST003
S00156958,2026-02-07,C003518,P00343,1,33.43,0.63,ST015
S00156959,2025-02-01,C002812,P00014,2,206.85,2.89,ST016
S00156960,2026-01-25,C001515,P00955,7,372.12,17.93,ST019
S00156961,2025-02-19,C005962,P00617,1,748.48,7.0,ST015
S00156962,2026-05-29,C000773,P00019,8,811.34,17.62,ST013
S00156963,2024-08-24,C005217,P00755,7,988.24,8.06,ST020
S00156964,2025-11-03,C009873,P00952,7,980.14,18.99,ST009
S00156965,2025-12-05,C005416,P00923,3,631.97,8.69,ST017
S00156966,2025-09-07,C000181,P00206,2,221.61,14.73,ST008
S00156967,2026-01-18,C008052,P00203,1,850.21,13.14,ST004
S00156968,2024-09-07,C009263,P00522,8,356.46,10.25,ST009
S00156969,2026-04-19,C003708,P00416,5,34.18,3.05,ST013
S00156970,2026-06-05,C006854,P00695,4,789.95,17.62,ST003
S00156971,2025-12-21,C002280,P00314,3,111.77,7.79,ST015
S00156972,2026-02-02,C002602,P00887,7,166.4,2.03,ST016
S00156973,2026-05-18,C008260,P00138,4,763.0,7.69,ST011
S00156974,2026-07-10,C000676,P00222,1,583.39,6.3,ST008
S00156975,2025-10-21,C001736,P00285,3,493.65,0.24,ST007
S00156976,2025-05-15,C007817,P00196,10,862.74,5.64,ST014
S00156977,2025-10-23,C007786,P00289,4,429.34,15.94,ST008
S00156978,2025-08-24,C008208,P00679,4,215.71,6.82,ST013
S00156979,2024-10-28,C001347,P00302,2,550.13,17.31,ST009
S00156980,2025-09-18,C002621,P00940,9,264.4,18.47,ST007
S00156981,2026-07-02,C000959,P00407,7,93.95,6.36,ST004
S00156982,2025-10-03,C004698,P00016,4,549.49,17.67,ST004
S00156983,2025-07-09,C008915,P00746,2,945.74,14.87,ST002
S00156984,2026-05-15,C003537,P00175,6,809.42,8.63,ST016
S00156985,2025-06-25,C003771,P00223,1,546.77,1.73,ST011
S00156986,2026-03-27,C007123,P00534,9,225.78,13.11,ST018
S00156987,2026-05-16,C001466,P00492,5,227.23,12.93,ST012
S00156988,2025-07-02,C002886,P00834,2,462.36,3.42,ST020
S00156989,2025-05-04,C005683,P00002,8,34.76,19.31,ST007
S00156990,2026-06-02,C000251,P00592,9,190.02,18.64,ST016
S00156991,2025-06-14,C008723,P00868,6,381.09,11.18,ST015
S00156992,2024-09-06,C005871,P00381,6,722.56,17.93,ST014
S00156993,2025-10-25,C002180,P00245,5,212.22,11.13,ST016
S00156994,2024-09-17,C004821,P00054,10,937.29,2.7,ST007
S00156995,2026-03-19,C006598,P00191,1,427.66,19.59,ST002
S00156996,2025-02-21,C002292,P00152,7,653.38,7.54,ST005
S00156997,2026-03-22,C005891,P00601,2,94.76,13.5,ST007
S00156998,2025-02-13,C003611,P00258,6,221.02,6.19,ST008
S00156999,2025-11-06,C005915,P00300,9,884.28,11.78,ST015
S00157000,2024-10-12,C004855,P00193,5,257.31,15.46,ST013
S00157001,2024-10-06,C007414,P00652,7,60.86,18.68,ST005
S00157002,2024-12-09,C000803,P00866,4,798.18,12.19,ST017
S00157003,2025-08-17,C009854,P00916,1,358.8,10.34,ST019
S00157004,2025-05-18,C001590,P00741,1,673.43,18.99,ST019
S00157005,2025-03-26,C003667,P00252,9,754.35,19.27,ST001
S00157006,2026-03-07,C008042,P00549,7,717.86,18.27,ST013
S00157007,2024-10-25,C005397,P00592,5,190.02,9.71,ST001
S00157008,2025-03-16,C004181,P00811,8,460.79,9.08,ST003
S00157009,2026-03-04,C002714,P00201,5,969.31,18.34,ST007
S00157010,2026-07-03,C000229,P00207,10,407.03,1.01,ST012
S00157011,2024-11-05,C002347,P00023,8,346.85,15.26,ST008
S00157012,2025-11-20,C007081,P00588,7,614.23,13.28,ST001
S00157013,2025-08-27,C000063,P00747,2,815.43,5.71,ST012
S00157014,2025-08-06,C008650,P00320,4,930.58,18.54,ST020
S00157015,2025-10-07,C005342,P00253,2,81.82,19.66,ST007
S00157016,2026-01-05,C003243,P00241,2,425.03,7.51,ST019
S00157017,2026-01-10,C004585,P00573,6,736.46,10.16,ST017
S00157018,2024-09-30,C005922,P00293,6,640.74,8.6,ST007
S00157019,2024-09-17,C000150,P00495,3,342.77,4.05,ST013
S00157020,2025-07-22,C007659,P00527,6,950.12,4.01,ST018
S00157021,2025-10-04,C006522,P00410,2,341.84,5.8,ST007
S00157022,2026-06-02,C004671,P00416,4,34.18,6.28,ST017
S00157023,2025-09-06,C008914,P00434,5,958.39,19.11,ST019
S00157024,2025-08-17,C007330,P00249,4,674.97,16.54,ST013
S00157025,2025-01-25,C006130,P00231,1,89.31,8.15,ST006
S00157026,2026-02-05,C001487,P00313,9,257.03,17.97,ST007
S00157027,2025-10-28,C009963,P00883,5,19.3,5.98,ST019
S00157028,2026-05-10,C007628,P00281,7,720.44,18.09,ST015
S00157029,2026-06-16,C001909,P00532,9,672.76,4.49,ST020
S00157030,2024-08-18,C008786,P00281,5,720.44,12.76,ST008
S00157031,2026-05-21,C008554,P00285,5,493.65,17.04,ST012
S00157032,2026-05-19,C007906,P00824,2,822.54,20.0,ST005
S00157033,2026-06-27,C004002,P00168,3,672.29,3.59,ST009
S00157034,2025-04-10,C000503,P00184,1,107.43,19.48,ST009
S00157035,2024-08-23,C009898,P00112,1,270.76,18.02,ST020
S00157036,2024-10-04,C005774,P00757,10,547.17,11.62,ST009
S00157037,2025-12-31,C004968,P00772,4,246.9,19.67,ST012
S00157038,2025-06-09,C002083,P00006,6,679.93,2.23,ST017
S00157039,2026-02-17,C003964,P00403,3,478.45,1.89,ST019
S00157040,2024-09-21,C003404,P00366,7,580.82,18.57,ST020
S00157041,2026-05-05,C002927,P00346,5,865.71,6.04,ST005
S00157042,2024-09-28,C005721,P00660,4,157.71,19.81,ST015
S00157043,2026-01-26,C008815,P00394,6,552.46,2.19,ST013
S00157044,2025-06-17,C005074,P00494,2,38.73,3.82,ST014
S00157045,2026-01-23,C005588,P00746,9,945.74,12.7,ST011
S00157046,2025-12-11,C000951,P00144,2,873.71,5.85,ST005
S00157047,2026-06-02,C009392,P00574,6,965.82,16.16,ST008
S00157048,2025-04-04,C005160,P00051,3,376.48,13.64,ST006
S00157049,2025-03-31,C000092,P00298,1,19.57,2.11,ST017
S00157050,2025-07-24,C009402,P00727,2,675.56,4.57,ST009
S00157051,2025-07-13,C006689,P00901,2,992.77,4.58,ST012
S00157052,2024-12-15,C007939,P00042,7,55.37,18.0,ST016
S00157053,2026-06-19,C008455,P00994,4,414.03,9.17,ST007
S00157054,2025-11-04,C006144,P00405,10,798.06,10.42,ST015
S00157055,2026-07-19,C008465,P00686,7,456.0,3.94,ST019
S00157056,2024-08-21,C003739,P00663,9,993.98,17.81,ST016
S00157057,2026-04-26,C006576,P00142,4,554.31,12.38,ST005
S00157058,2026-07-04,C001849,P00321,5,865.96,11.69,ST007
S00157059,2025-10-17,C008480,P00482,1,15.84,3.6,ST008
S00157060,2026-01-23,C006345,P00358,8,272.81,18.82,ST012
S00157061,2025-12-22,C002523,P00706,1,314.54,9.34,ST017
S00157062,2026-02-08,C008033,P00416,6,34.18,13.27,ST013
S00157063,2024-11-24,C005604,P00914,5,800.87,6.01,ST001
S00157064,2024-12-28,C008703,P00967,10,34.77,14.08,ST009
S00157065,2025-08-27,C008808,P00372,5,722.24,13.79,ST016
S00157066,2026-04-14,C008818,P00110,8,954.28,10.39,ST009
S00157067,2024-08-08,C006073,P00407,9,93.95,19.87,ST017
S00157068,2025-11-14,C001904,P00891,10,642.55,11.16,ST008
S00157069,2024-08-05,C000135,P00976,4,414.21,18.01,ST017
S00157070,2025-01-11,C000365,P00325,3,34.54,2.35,ST008
S00157071,2025-10-26,C001461,P00737,6,496.81,3.13,ST017
S00157072,2025-07-18,C003335,P00693,10,690.51,16.97,ST011
S00157073,2025-02-21,C007380,P00908,8,747.22,7.25,ST007
S00157074,2025-07-14,C001780,P00358,8,272.81,1.95,ST009
S00157075,2024-08-18,C002193,P00813,5,196.77,19.78,ST006
S00157076,2025-08-16,C002664,P00241,2,425.03,9.9,ST005
S00157077,2024-10-03,C004366,P00522,4,356.46,18.84,ST006
S00157078,2024-10-18,C001329,P00605,8,693.7,13.01,ST009
S00157079,2025-12-22,C002345,P00361,10,731.26,6.91,ST018
S00157080,2025-09-01,C009441,P00441,10,670.9,6.12,ST005
S00157081,2025-01-18,C007086,P00300,4,884.28,16.57,ST018
S00157082,2024-11-14,C005470,P00977,1,148.38,12.24,ST011
S00157083,2025-12-21,C000776,P00534,2,225.78,0.94,ST006
S00157084,2024-09-07,C005750,P00890,10,591.7,14.84,ST010
S00157085,2025-04-08,C003304,P00863,6,697.06,8.45,ST013
S00157086,2025-09-25,C006544,P00971,6,229.15,11.32,ST009
S00157087,2024-11-15,C006545,P00261,6,882.06,7.44,ST006
S00157088,2025-12-23,C008177,P00231,3,89.31,8.07,ST005
S00157089,2024-11-03,C000519,P00952,6,980.14,13.01,ST005
S00157090,2026-01-06,C008495,P00563,8,510.9,8.3,ST013
S00157091,2025-08-22,C000940,P00012,10,510.3,7.47,ST002
S00157092,2026-06-19,C006953,P00402,3,221.56,9.05,ST006
S00157093,2025-01-17,C008550,P00649,6,474.7,15.51,ST016
S00157094,2025-10-04,C003759,P00779,7,466.83,18.74,ST015
S00157095,2025-01-05,C004825,P00633,7,290.17,7.51,ST018
S00157096,2026-04-04,C005187,P00543,7,117.02,3.39,ST017
S00157097,2026-02-09,C002822,P00796,5,792.11,19.8,ST010
S00157098,2024-07-26,C007349,P00888,8,447.31,14.43,ST018
S00157099,2025-10-28,C008217,P00295,1,743.82,14.21,ST016
S00157100,2025-06-09,C008299,P00707,8,751.47,9.97,ST002
S00157101,2024-12-23,C004193,P00504,10,568.75,15.03,ST003
S00157102,2026-01-13,C001915,P00110,2,954.28,1.08,ST020
S00157103,2024-10-08,C001627,P00471,7,413.52,12.42,ST009
S00157104,2025-09-03,C008996,P00015,7,653.39,15.86,ST019
S00157105,2024-07-30,C006408,P00239,7,598.57,2.47,ST009
S00157106,2026-02-24,C007496,P00149,6,209.14,16.41,ST007
S00157107,2025-05-17,C004228,P00943,4,808.42,7.56,ST012
S00157108,2025-08-28,C006387,P00999,9,951.05,5.91,ST010
S00157109,2026-05-27,C004189,P00739,2,354.48,13.46,ST001
S00157110,2024-12-29,C008311,P00919,6,680.99,9.69,ST002
S00157111,2025-11-30,C004835,P00649,4,474.7,7.1,ST009
S00157112,2025-12-06,C002378,P00529,10,30.18,9.2,ST012
S00157113,2026-03-23,C009032,P00256,3,996.14,18.54,ST006
S00157114,2025-04-14,C009865,P00121,9,764.89,11.92,ST018
S00157115,2026-03-01,C005526,P00131,9,314.44,18.86,ST001
S00157116,2025-04-15,C003293,P00493,5,441.48,11.17,ST005
S00157117,2025-03-28,C005912,P00093,9,794.16,6.87,ST009
S00157118,2025-08-11,C000839,P00686,2,456.0,1.54,ST017
S00157119,2025-06-08,C006788,P00902,2,302.28,5.82,ST011
S00157120,2026-03-24,C007487,P00556,1,604.41,5.83,ST017
S00157121,2026-06-14,C003744,P00199,9,999.29,6.74,ST019
S00157122,2025-02-19,C007210,P00015,8,653.39,19.25,ST006
S00157123,2025-03-13,C009448,P00124,6,535.05,16.03,ST011
S00157124,2024-10-17,C008300,P00685,4,12.65,3.47,ST011
S00157125,2025-08-06,C005210,P00967,1,34.77,8.23,ST005
S00157126,2024-08-07,C007767,P00322,9,976.44,19.48,ST005
S00157127,2026-02-27,C005565,P00625,7,540.51,17.52,ST020
S00157128,2025-10-08,C005828,P00054,9,937.29,3.38,ST017
S00157129,2026-04-02,C005579,P00063,2,561.38,8.81,ST001
S00157130,2026-03-15,C002199,P00268,2,987.36,10.35,ST012
S00157131,2025-04-25,C005719,P00977,2,148.38,10.03,ST013
S00157132,2025-06-01,C000134,P00231,9,89.31,6.38,ST014
